Provincias;País de residencia;Meses;Total
Málaga;Extranjeros;Octubre;81.023
Málaga;Extranjeros;Noviembre;86.938
Málaga;Extranjeros;Diciembre;101.608
Málaga;Unión Europea 27 (sin España);Total;602.454
Málaga;Unión Europea 27 (sin España);Enero;79.570
Málaga;Unión Europea 27 (sin España);Febrero;73.780
Málaga;Unión Europea 27 (sin España);Marzo;61.126
Málaga;Unión Europea 27 (sin España);Abril;46.206
Málaga;Unión Europea 27 (sin España);Mayo;38.875
Málaga;Unión Europea 27 (sin España);Junio;28.212
Málaga;Unión Europea 27 (sin España);Julio;19.743
Málaga;Unión Europea 27 (sin España);Agosto;25.098
Málaga;Unión Europea 27 (sin España);Septiembre;39.395
Málaga;Unión Europea 27 (sin España);Octubre;53.741
Málaga;Unión Europea 27 (sin España);Noviembre;61.791
Málaga;Unión Europea 27 (sin España);Diciembre;74.916
Málaga;Alemania;Total;288.436
Málaga;Alemania;Enero;44.537
Málaga;Alemania;Febrero;39.427
Málaga;Alemania;Marzo;32.465
Málaga;Alemania;Abril;20.945
Málaga;Alemania;Mayo;15.164
Málaga;Alemania;Junio;11.155
Málaga;Alemania;Julio;7.448
Málaga;Alemania;Agosto;6.061
Málaga;Alemania;Septiembre;13.881
Málaga;Alemania;Octubre;23.841
Málaga;Alemania;Noviembre;33.511
Málaga;Alemania;Diciembre;40.000
Málaga;Austria;Total;8.463
Málaga;Austria;Enero;1.803
Málaga;Austria;Febrero;1.213
Málaga;Austria;Marzo;846
Málaga;Austria;Abril;564
Málaga;Austria;Mayo;518
Málaga;Austria;Junio;478
Málaga;Austria;Julio;138
Málaga;Austria;Agosto;95
Málaga;Austria;Septiembre;526
Málaga;Austria;Octubre;710
Málaga;Austria;Noviembre;392
Málaga;Austria;Diciembre;1.180
Málaga;Bélgica;Total;23.178
Málaga;Bélgica;Enero;2.890
Málaga;Bélgica;Febrero;3.048
Málaga;Bélgica;Marzo;2.567
Málaga;Bélgica;Abril;2.061
Málaga;Bélgica;Mayo;1.537
Málaga;Bélgica;Junio;673
Málaga;Bélgica;Julio;842
Málaga;Bélgica;Agosto;829
Málaga;Bélgica;Septiembre;1.627
Málaga;Bélgica;Octubre;2.441
Málaga;Bélgica;Noviembre;2.082
Málaga;Bélgica;Diciembre;2.581
Málaga;Dinamarca;Total;7.569
Málaga;Dinamarca;Enero;780
Málaga;Dinamarca;Febrero;961
Málaga;Dinamarca;Marzo;814
Málaga;Dinamarca;Abril;479
Málaga;Dinamarca;Mayo;364
Málaga;Dinamarca;Junio;286
Málaga;Dinamarca;Julio;392
Málaga;Dinamarca;Agosto;245
Málaga;Dinamarca;Septiembre;608
Málaga;Dinamarca;Octubre;1.141
Málaga;Dinamarca;Noviembre;655
Málaga;Dinamarca;Diciembre;844
Málaga;Finlandia;Total;33.209
Málaga;Finlandia;Enero;3.983
Málaga;Finlandia;Febrero;3.481
Málaga;Finlandia;Marzo;3.070
Málaga;Finlandia;Abril;2.190
Málaga;Finlandia;Mayo;2.346
Málaga;Finlandia;Junio;670
Málaga;Finlandia;Julio;558
Málaga;Finlandia;Agosto;602
Málaga;Finlandia;Septiembre;745
Málaga;Finlandia;Octubre;2.947
Málaga;Finlandia;Noviembre;6.197
Málaga;Finlandia;Diciembre;6.419
Málaga;Francia;Total;69.128
Málaga;Francia;Enero;7.994
Málaga;Francia;Febrero;7.789
Málaga;Francia;Marzo;6.430
Málaga;Francia;Abril;6.920
Málaga;Francia;Mayo;5.376
Málaga;Francia;Junio;2.349
Málaga;Francia;Julio;3.655
Málaga;Francia;Agosto;4.608
Málaga;Francia;Septiembre;7.414
Málaga;Francia;Octubre;6.700
Málaga;Francia;Noviembre;3.476
Málaga;Francia;Diciembre;6.416
Málaga;Grecia;Total;41
Málaga;Grecia;Enero;0
Málaga;Grecia;Febrero;0
Málaga;Grecia;Marzo;0
Málaga;Grecia;Abril;0
Málaga;Grecia;Mayo;0
Málaga;Grecia;Junio;0
Málaga;Grecia;Julio;0
Málaga;Grecia;Agosto;0
Málaga;Grecia;Septiembre;0
Málaga;Grecia;Octubre;32
Málaga;Grecia;Noviembre;..
Málaga;Grecia;Diciembre;0
Málaga;Irlanda;Total;5.260
Málaga;Irlanda;Enero;444
Málaga;Irlanda;Febrero;462
Málaga;Irlanda;Marzo;510
Málaga;Irlanda;Abril;680
Málaga;Irlanda;Mayo;235
Málaga;Irlanda;Junio;346
Málaga;Irlanda;Julio;92
Málaga;Irlanda;Agosto;215
Málaga;Irlanda;Septiembre;391
Málaga;Irlanda;Octubre;545
Málaga;Irlanda;Noviembre;899
Málaga;Irlanda;Diciembre;440
Málaga;Italia;Total;17.748
Málaga;Italia;Enero;1.700
Málaga;Italia;Febrero;1.367
Málaga;Italia;Marzo;1.333
Málaga;Italia;Abril;1.299
Málaga;Italia;Mayo;1.040
Málaga;Italia;Junio;1.246
Málaga;Italia;Julio;1.643
Málaga;Italia;Agosto;2.771
Málaga;Italia;Septiembre;1.162
Málaga;Italia;Octubre;1.038
Málaga;Italia;Noviembre;1.102
Málaga;Italia;Diciembre;2.047
Málaga;Luxemburgo;Total;1.925
Málaga;Luxemburgo;Enero;175
Málaga;Luxemburgo;Febrero;376
Málaga;Luxemburgo;Marzo;197
Málaga;Luxemburgo;Abril;..
Málaga;Luxemburgo;Mayo;..
Málaga;Luxemburgo;Junio;..
Málaga;Luxemburgo;Julio;0
Málaga;Luxemburgo;Agosto;0
Málaga;Luxemburgo;Septiembre;..
Málaga;Luxemburgo;Octubre;85
Málaga;Luxemburgo;Noviembre;214
Málaga;Luxemburgo;Diciembre;374
Málaga;Países Bajos;Total;107.071
Málaga;Países Bajos;Enero;11.117
Málaga;Países Bajos;Febrero;11.482
Málaga;Países Bajos;Marzo;9.656
Málaga;Países Bajos;Abril;8.578
Málaga;Países Bajos;Mayo;11.249
Málaga;Países Bajos;Junio;7.967
Málaga;Países Bajos;Julio;1.823
Málaga;Países Bajos;Agosto;3.330
Málaga;Países Bajos;Septiembre;9.620
Málaga;Países Bajos;Octubre;11.719
Málaga;Países Bajos;Noviembre;10.102
Málaga;Países Bajos;Diciembre;10.427
Málaga;Portugal;Total;10.341
Málaga;Portugal;Enero;152
Málaga;Portugal;Febrero;168
Málaga;Portugal;Marzo;36
Málaga;Portugal;Abril;634
Málaga;Portugal;Mayo;204
Málaga;Portugal;Junio;947
Málaga;Portugal;Julio;1.585
Málaga;Portugal;Agosto;4.160
Málaga;Portugal;Septiembre;1.868
Málaga;Portugal;Octubre;244
Málaga;Portugal;Noviembre;120
Málaga;Portugal;Diciembre;222
Málaga;Suecia;Total;19.058
Málaga;Suecia;Enero;3.660
Málaga;Suecia;Febrero;3.586
Málaga;Suecia;Marzo;2.555
Málaga;Suecia;Abril;282
Málaga;Suecia;Mayo;171
Málaga;Suecia;Junio;305
Málaga;Suecia;Julio;181
Málaga;Suecia;Agosto;321
Málaga;Suecia;Septiembre;893
Málaga;Suecia;Octubre;1.654
Málaga;Suecia;Noviembre;2.512
Málaga;Suecia;Diciembre;2.939
Málaga;Resto de la UE;Total;11.028
Málaga;Resto de la UE;Enero;335
Málaga;Resto de la UE;Febrero;420
Málaga;Resto de la UE;Marzo;646
Málaga;Resto de la UE;Abril;1.232
Málaga;Resto de la UE;Mayo;665
Málaga;Resto de la UE;Junio;1.782
Málaga;Resto de la UE;Julio;1.384
Málaga;Resto de la UE;Agosto;1.862
Málaga;Resto de la UE;Septiembre;513
Málaga;Resto de la UE;Octubre;644
Málaga;Resto de la UE;Noviembre;519
Málaga;Resto de la UE;Diciembre;1.027
Málaga;Reino Unido;Total;234.603
Málaga;Reino Unido;Enero;25.052
Málaga;Reino Unido;Febrero;22.730
Málaga;Reino Unido;Marzo;23.997
Málaga;Reino Unido;Abril;17.971
Málaga;Reino Unido;Mayo;18.849
Málaga;Reino Unido;Junio;15.933
Málaga;Reino Unido;Julio;14.641
Málaga;Reino Unido;Agosto;16.229
Málaga;Reino Unido;Septiembre;17.863
Málaga;Reino Unido;Octubre;20.955
Málaga;Reino Unido;Noviembre;19.503
Málaga;Reino Unido;Diciembre;20.881
Málaga;Otros países europeos;Total;32.276
Málaga;Otros países europeos;Enero;3.280
Málaga;Otros países europeos;Febrero;3.376
Málaga;Otros países europeos;Marzo;2.092
Málaga;Otros países europeos;Abril;2.794
Málaga;Otros países europeos;Mayo;2.670
Málaga;Otros países europeos;Junio;1.557
Málaga;Otros países europeos;Julio;3.950
Málaga;Otros países europeos;Agosto;658
Málaga;Otros países europeos;Septiembre;2.442
Málaga;Otros países europeos;Octubre;3.480
Málaga;Otros países europeos;Noviembre;2.887
Málaga;Otros países europeos;Diciembre;3.091
Málaga;Estados Unidos;Total;1.393
Málaga;Estados Unidos;Enero;82
Málaga;Estados Unidos;Febrero;55
Málaga;Estados Unidos;Marzo;59
Málaga;Estados Unidos;Abril;149
Málaga;Estados Unidos;Mayo;193
Málaga;Estados Unidos;Junio;291
Málaga;Estados Unidos;Julio;193
Málaga;Estados Unidos;Agosto;0
Málaga;Estados Unidos;Septiembre;44
Málaga;Estados Unidos;Octubre;180
Málaga;Estados Unidos;Noviembre;54
Málaga;Estados Unidos;Diciembre;92
Málaga;Resto de América;Total;3.586
Málaga;Resto de América;Enero;249
Málaga;Resto de América;Febrero;78
Málaga;Resto de América;Marzo;173
Málaga;Resto de América;Abril;193
Málaga;Resto de América;Mayo;147
Málaga;Resto de América;Junio;218
Málaga;Resto de América;Julio;209
Málaga;Resto de América;Agosto;664
Málaga;Resto de América;Septiembre;274
Málaga;Resto de América;Octubre;530
Málaga;Resto de América;Noviembre;444
Málaga;Resto de América;Diciembre;407
Málaga;Países africanos;Total;1.004
Málaga;Países africanos;Enero;28
Málaga;Países africanos;Febrero;456
Málaga;Países africanos;Marzo;35
Málaga;Países africanos;Abril;26
Málaga;Países africanos;Mayo;0
Málaga;Países africanos;Junio;..
Málaga;Países africanos;Julio;177
Málaga;Países africanos;Agosto;171
Málaga;Países africanos;Septiembre;48
Málaga;Países africanos;Octubre;36
Málaga;Países africanos;Noviembre;..
Málaga;Países africanos;Diciembre;0
Málaga;Resto del mundo;Total;21.274
Málaga;Resto del mundo;Enero;1.374
Málaga;Resto del mundo;Febrero;1.048
Málaga;Resto del mundo;Marzo;1.250
Málaga;Resto del mundo;Abril;1.089
Málaga;Resto del mundo;Mayo;1.191
Málaga;Resto del mundo;Junio;1.480
Málaga;Resto del mundo;Julio;2.761
Málaga;Resto del mundo;Agosto;1.905
Málaga;Resto del mundo;Septiembre;2.601
Málaga;Resto del mundo;Octubre;2.101
Málaga;Resto del mundo;Noviembre;2.253
Málaga;Resto del mundo;Diciembre;2.221
Murcia;Total;Total;1.312.101
Murcia;Total;Enero;122.594
Murcia;Total;Febrero;109.119
Murcia;Total;Marzo;106.347
Murcia;Total;Abril;97.046
Murcia;Total;Mayo;56.923
Murcia;Total;Junio;82.701
Murcia;Total;Julio;139.971
Murcia;Total;Agosto;188.385
Murcia;Total;Septiembre;76.643
Murcia;Total;Octubre;101.426
Murcia;Total;Noviembre;108.620
Murcia;Total;Diciembre;122.326
Murcia;Españoles;Total;477.585
Murcia;Españoles;Enero;8.228
Murcia;Españoles;Febrero;5.973
Murcia;Españoles;Marzo;12.628
Murcia;Españoles;Abril;39.888
Murcia;Españoles;Mayo;16.169
Murcia;Españoles;Junio;55.853
Murcia;Españoles;Julio;106.418
Murcia;Españoles;Agosto;154.991
Murcia;Españoles;Septiembre;35.409
Murcia;Españoles;Octubre;18.681
Murcia;Españoles;Noviembre;10.963
Murcia;Españoles;Diciembre;12.382
Murcia;Extranjeros;Total;834.516
Murcia;Extranjeros;Enero;114.366
Murcia;Extranjeros;Febrero;103.146
Murcia;Extranjeros;Marzo;93.719
Murcia;Extranjeros;Abril;57.157
Murcia;Extranjeros;Mayo;40.754
Murcia;Extranjeros;Junio;26.848
Murcia;Extranjeros;Julio;33.553
Murcia;Extranjeros;Agosto;33.394
Murcia;Extranjeros;Septiembre;41.234
Murcia;Extranjeros;Octubre;82.745
Murcia;Extranjeros;Noviembre;97.657
Murcia;Extranjeros;Diciembre;109.944
Murcia;Unión Europea 27 (sin España);Total;661.161
Murcia;Unión Europea 27 (sin España);Enero;93.118
Murcia;Unión Europea 27 (sin España);Febrero;82.990
Murcia;Unión Europea 27 (sin España);Marzo;74.783
Murcia;Unión Europea 27 (sin España);Abril;41.691
Murcia;Unión Europea 27 (sin España);Mayo;28.633
Murcia;Unión Europea 27 (sin España);Junio;16.970
Murcia;Unión Europea 27 (sin España);Julio;26.911
Murcia;Unión Europea 27 (sin España);Agosto;25.339
Murcia;Unión Europea 27 (sin España);Septiembre;30.107
Murcia;Unión Europea 27 (sin España);Octubre;65.733
Murcia;Unión Europea 27 (sin España);Noviembre;83.253
Murcia;Unión Europea 27 (sin España);Diciembre;91.633
Murcia;Alemania;Total;367.910
Murcia;Alemania;Enero;59.434
Murcia;Alemania;Febrero;52.882
Murcia;Alemania;Marzo;47.049
Murcia;Alemania;Abril;23.902
Murcia;Alemania;Mayo;13.802
Murcia;Alemania;Junio;6.934
Murcia;Alemania;Julio;3.814
Murcia;Alemania;Agosto;4.102
Murcia;Alemania;Septiembre;11.320
Murcia;Alemania;Octubre;33.111
Murcia;Alemania;Noviembre;52.244
Murcia;Alemania;Diciembre;59.316
Murcia;Austria;Total;9.992
Murcia;Austria;Enero;1.973
Murcia;Austria;Febrero;1.411
Murcia;Austria;Marzo;903
Murcia;Austria;Abril;878
Murcia;Austria;Mayo;571
Murcia;Austria;Junio;357
Murcia;Austria;Julio;178
Murcia;Austria;Agosto;157
Murcia;Austria;Septiembre;232
Murcia;Austria;Octubre;628
Murcia;Austria;Noviembre;1.492
Murcia;Austria;Diciembre;1.212
Murcia;Bélgica;Total;27.355
Murcia;Bélgica;Enero;2.889
Murcia;Bélgica;Febrero;3.368
Murcia;Bélgica;Marzo;2.871
Murcia;Bélgica;Abril;1.958
Murcia;Bélgica;Mayo;1.232
Murcia;Bélgica;Junio;886
Murcia;Bélgica;Julio;2.044
Murcia;Bélgica;Agosto;576
Murcia;Bélgica;Septiembre;1.779
Murcia;Bélgica;Octubre;3.348
Murcia;Bélgica;Noviembre;3.624
Murcia;Bélgica;Diciembre;2.780
Murcia;Dinamarca;Total;3.394
Murcia;Dinamarca;Enero;433
Murcia;Dinamarca;Febrero;453
Murcia;Dinamarca;Marzo;475
Murcia;Dinamarca;Abril;444
Murcia;Dinamarca;Mayo;77
Murcia;Dinamarca;Junio;33
Murcia;Dinamarca;Julio;..
Murcia;Dinamarca;Agosto;0
Murcia;Dinamarca;Septiembre;220
Murcia;Dinamarca;Octubre;260
Murcia;Dinamarca;Noviembre;613
Murcia;Dinamarca;Diciembre;336
Murcia;Finlandia;Total;2.182
Murcia;Finlandia;Enero;335
Murcia;Finlandia;Febrero;295
Murcia;Finlandia;Marzo;151
Murcia;Finlandia;Abril;75
Murcia;Finlandia;Mayo;0
Murcia;Finlandia;Junio;0
Murcia;Finlandia;Julio;0
Murcia;Finlandia;Agosto;55
Murcia;Finlandia;Septiembre;174
Murcia;Finlandia;Octubre;241
Murcia;Finlandia;Noviembre;462
Murcia;Finlandia;Diciembre;393
Murcia;Francia;Total;120.898
Murcia;Francia;Enero;12.521
Murcia;Francia;Febrero;10.491
Murcia;Francia;Marzo;10.304
Murcia;Francia;Abril;6.431
Murcia;Francia;Mayo;5.203
Murcia;Francia;Junio;4.269
Murcia;Francia;Julio;16.568
Murcia;Francia;Agosto;15.153
Murcia;Francia;Septiembre;9.331
Murcia;Francia;Octubre;10.580
Murcia;Francia;Noviembre;9.339
Murcia;Francia;Diciembre;10.708
Murcia;Grecia;Total;0
Murcia;Grecia;Enero;0
Murcia;Grecia;Febrero;0
Murcia;Grecia;Marzo;0
Murcia;Grecia;Abril;0
Murcia;Grecia;Mayo;0
Murcia;Grecia;Junio;0
Murcia;Grecia;Julio;0
Murcia;Grecia;Agosto;0
Murcia;Grecia;Septiembre;0
Murcia;Grecia;Octubre;0
Murcia;Grecia;Noviembre;0
Murcia;Grecia;Diciembre;0
Murcia;Irlanda;Total;11.059
Murcia;Irlanda;Enero;440
Murcia;Irlanda;Febrero;..
Murcia;Irlanda;Marzo;444
Murcia;Irlanda;Abril;439
Murcia;Irlanda;Mayo;212
Murcia;Irlanda;Junio;327
Murcia;Irlanda;Julio;62
Murcia;Irlanda;Agosto;..
Murcia;Irlanda;Septiembre;121
Murcia;Irlanda;Octubre;7.101
Murcia;Irlanda;Noviembre;560
Murcia;Irlanda;Diciembre;875
Murcia;Italia;Total;5.336
Murcia;Italia;Enero;1.105
Murcia;Italia;Febrero;493
Murcia;Italia;Marzo;215
Murcia;Italia;Abril;154
Murcia;Italia;Mayo;0
Murcia;Italia;Junio;513
Murcia;Italia;Julio;637
Murcia;Italia;Agosto;938
Murcia;Italia;Septiembre;337
Murcia;Italia;Octubre;266
Murcia;Italia;Noviembre;322
Murcia;Italia;Diciembre;355
Murcia;Luxemburgo;Total;3.018
Murcia;Luxemburgo;Enero;556
Murcia;Luxemburgo;Febrero;394
Murcia;Luxemburgo;Marzo;454
Murcia;Luxemburgo;Abril;171
Murcia;Luxemburgo;Mayo;98
Murcia;Luxemburgo;Junio;68
Murcia;Luxemburgo;Julio;0
Murcia;Luxemburgo;Agosto;0
Murcia;Luxemburgo;Septiembre;..
Murcia;Luxemburgo;Octubre;340
Murcia;Luxemburgo;Noviembre;..
Murcia;Luxemburgo;Diciembre;354
Murcia;Países Bajos;Total;74.971
Murcia;Países Bajos;Enero;8.763
Murcia;Países Bajos;Febrero;8.629
Murcia;Países Bajos;Marzo;8.648
Murcia;Países Bajos;Abril;5.631
Murcia;Países Bajos;Mayo;6.534
Murcia;Países Bajos;Junio;2.447
Murcia;Países Bajos;Julio;1.727
Murcia;Países Bajos;Agosto;1.224
Murcia;Países Bajos;Septiembre;4.437
Murcia;Países Bajos;Octubre;6.882
Murcia;Países Bajos;Noviembre;9.490
Murcia;Países Bajos;Diciembre;10.559
Murcia;Portugal;Total;5.761
Murcia;Portugal;Enero;64
Murcia;Portugal;Febrero;0
Murcia;Portugal;Marzo;633
Murcia;Portugal;Abril;323
Murcia;Portugal;Mayo;..
Murcia;Portugal;Junio;693
Murcia;Portugal;Julio;1.108
Murcia;Portugal;Agosto;2.257
Murcia;Portugal;Septiembre;509
Murcia;Portugal;Octubre;60
Murcia;Portugal;Noviembre;..
Murcia;Portugal;Diciembre;65
Murcia;Suecia;Total;23.435
Murcia;Suecia;Enero;4.276
Murcia;Suecia;Febrero;3.650
Murcia;Suecia;Marzo;2.353
Murcia;Suecia;Abril;637
Murcia;Suecia;Mayo;426
Murcia;Suecia;Junio;241
Murcia;Suecia;Julio;..
Murcia;Suecia;Agosto;112
Murcia;Suecia;Septiembre;908
Murcia;Suecia;Octubre;2.464
Murcia;Suecia;Noviembre;4.287
Murcia;Suecia;Diciembre;3.985
Murcia;Resto de la UE;Total;5.850
Murcia;Resto de la UE;Enero;329
Murcia;Resto de la UE;Febrero;447
Murcia;Resto de la UE;Marzo;283
Murcia;Resto de la UE;Abril;646
Murcia;Resto de la UE;Mayo;444
Murcia;Resto de la UE;Junio;202
Murcia;Resto de la UE;Julio;628
Murcia;Resto de la UE;Agosto;761
Murcia;Resto de la UE;Septiembre;643
Murcia;Resto de la UE;Octubre;451
Murcia;Resto de la UE;Noviembre;321
Murcia;Resto de la UE;Diciembre;695
Murcia;Reino Unido;Total;131.915
Murcia;Reino Unido;Enero;15.876
Murcia;Reino Unido;Febrero;16.346
Murcia;Reino Unido;Marzo;14.897
Murcia;Reino Unido;Abril;11.867
Murcia;Reino Unido;Mayo;9.908
Murcia;Reino Unido;Junio;8.188
Murcia;Reino Unido;Julio;4.802
Murcia;Reino Unido;Agosto;5.705
Murcia;Reino Unido;Septiembre;8.175
Murcia;Reino Unido;Octubre;13.022
Murcia;Reino Unido;Noviembre;9.946
Murcia;Reino Unido;Diciembre;13.182
Murcia;Otros países europeos;Total;34.884
Murcia;Otros países europeos;Enero;5.170
Murcia;Otros países europeos;Febrero;3.675
Murcia;Otros países europeos;Marzo;3.953
Murcia;Otros países europeos;Abril;3.110
Murcia;Otros países europeos;Mayo;2.134
Murcia;Otros países europeos;Junio;874
Murcia;Otros países europeos;Julio;880
Murcia;Otros países europeos;Agosto;562
Murcia;Otros países europeos;Septiembre;2.037
Murcia;Otros países europeos;Octubre;3.809
Murcia;Otros países europeos;Noviembre;4.280
Murcia;Otros países europeos;Diciembre;4.399
Murcia;Estados Unidos;Total;289
Murcia;Estados Unidos;Enero;..
Murcia;Estados Unidos;Febrero;..
Murcia;Estados Unidos;Marzo;0
Murcia;Estados Unidos;Abril;..
Murcia;Estados Unidos;Mayo;..
Murcia;Estados Unidos;Junio;78
Murcia;Estados Unidos;Julio;36
Murcia;Estados Unidos;Agosto;..
Murcia;Estados Unidos;Septiembre;..
Murcia;Estados Unidos;Octubre;0
Murcia;Estados Unidos;Noviembre;..
Murcia;Estados Unidos;Diciembre;0
Murcia;Resto de América;Total;1.260
Murcia;Resto de América;Enero;0
Murcia;Resto de América;Febrero;..
Murcia;Resto de América;Marzo;21
Murcia;Resto de América;Abril;107
Murcia;Resto de América;Mayo;48
Murcia;Resto de América;Junio;59
Murcia;Resto de América;Julio;265
Murcia;Resto de América;Agosto;455
Murcia;Resto de América;Septiembre;76
Murcia;Resto de América;Octubre;..
Murcia;Resto de América;Noviembre;..
Murcia;Resto de América;Diciembre;169
Murcia;Países africanos;Total;..
Murcia;Países africanos;Enero;0
Murcia;Países africanos;Febrero;0
Murcia;Países africanos;Marzo;0
Murcia;Países africanos;Abril;0
Murcia;Países africanos;Mayo;0
Murcia;Países africanos;Junio;0
Murcia;Países africanos;Julio;0
Murcia;Países africanos;Agosto;..
Murcia;Países africanos;Septiembre;0
Murcia;Países africanos;Octubre;0
Murcia;Países africanos;Noviembre;0
Murcia;Países africanos;Diciembre;0
Murcia;Resto del mundo;Total;4.991
Murcia;Resto del mundo;Enero;106
Murcia;Resto del mundo;Febrero;104
Murcia;Resto del mundo;Marzo;64
Murcia;Resto del mundo;Abril;378
Murcia;Resto del mundo;Mayo;..
Murcia;Resto del mundo;Junio;679
Murcia;Resto del mundo;Julio;659
Murcia;Resto del mundo;Agosto;1.309
Murcia;Resto del mundo;Septiembre;834
Murcia;Resto del mundo;Octubre;143
Murcia;Resto del mundo;Noviembre;129
Murcia;Resto del mundo;Diciembre;560
Navarra;Total;Total;769.651
Navarra;Total;Enero;4.252
Navarra;Total;Febrero;6.870
Navarra;Total;Marzo;17.132
Navarra;Total;Abril;74.722
Navarra;Total;Mayo;59.028
Navarra;Total;Junio;78.202
Navarra;Total;Julio;158.713
Navarra;Total;Agosto;223.150
Navarra;Total;Septiembre;68.983
Navarra;Total;Octubre;63.959
Navarra;Total;Noviembre;9.086
Navarra;Total;Diciembre;5.553
Navarra;Españoles;Total;666.401
Navarra;Españoles;Enero;4.120
Navarra;Españoles;Febrero;6.573
Navarra;Españoles;Marzo;16.224
Navarra;Españoles;Abril;64.974
Navarra;Españoles;Mayo;46.082
Navarra;Españoles;Junio;68.672
Navarra;Españoles;Julio;138.017
Navarra;Españoles;Agosto;197.945
Navarra;Españoles;Septiembre;53.987
Navarra;Españoles;Octubre;56.346
Navarra;Españoles;Noviembre;8.143
Navarra;Españoles;Diciembre;5.317
Navarra;Extranjeros;Total;103.249
Navarra;Extranjeros;Enero;132
Navarra;Extranjeros;Febrero;297
Navarra;Extranjeros;Marzo;908
Navarra;Extranjeros;Abril;9.748
Navarra;Extranjeros;Mayo;12.946
Navarra;Extranjeros;Junio;9.530
Navarra;Extranjeros;Julio;20.696
Navarra;Extranjeros;Agosto;25.205
Navarra;Extranjeros;Septiembre;14.996
Navarra;Extranjeros;Octubre;7.613
Navarra;Extranjeros;Noviembre;943
Navarra;Extranjeros;Diciembre;236
Navarra;Unión Europea 27 (sin España);Total;86.647
Navarra;Unión Europea 27 (sin España);Enero;80
Navarra;Unión Europea 27 (sin España);Febrero;217
Navarra;Unión Europea 27 (sin España);Marzo;610
Navarra;Unión Europea 27 (sin España);Abril;7.156
Navarra;Unión Europea 27 (sin España);Mayo;11.338
Navarra;Unión Europea 27 (sin España);Junio;7.349
Navarra;Unión Europea 27 (sin España);Julio;17.779
Navarra;Unión Europea 27 (sin España);Agosto;22.657
Navarra;Unión Europea 27 (sin España);Septiembre;12.661
Navarra;Unión Europea 27 (sin España);Octubre;5.883
Navarra;Unión Europea 27 (sin España);Noviembre;748
Navarra;Unión Europea 27 (sin España);Diciembre;167
Navarra;Alemania;Total;13.207
Navarra;Alemania;Enero;0
Navarra;Alemania;Febrero;..
Navarra;Alemania;Marzo;56
Navarra;Alemania;Abril;935
Navarra;Alemania;Mayo;1.856
Navarra;Alemania;Junio;1.517
